candidate_id,source_key,review_decision,reviewed_category,reviewed_markers,review_note
7bc568dba2495f45bc5415932584c034,hoerspiele.de:stub:4dcbac1f0784a8adbd19b40b6ad20facc2b653f1357748b8ac59d3b59f61e94f,accept,,,
f484dcf587a9db3910840e92e6587102,hoerspiele.de:stub:4dcbac1f0784a8adbd19b40b6ad20facc2b653f1357748b8ac59d3b59f61e94f,accept,,,
8d614fe2170f40b5b95ef397693ad8d5,hoerspiele.de:stub:4dcbac1f0784a8adbd19b40b6ad20facc2b653f1357748b8ac59d3b59f61e94f,accept,,,
9cb6976f6fa8a7ceb1b66e0a9780e222,hoerspiele.de:stub:e811eff4284e5917250ec113e953de0e77b076a9a1481533f76a37e02f8565ef,accept,,,
1ead60cad06d32dce89d0e470695464f,hoerspiele.de:stub:e811eff4284e5917250ec113e953de0e77b076a9a1481533f76a37e02f8565ef,accept,,,
92cfaa277322a07ea6d861ed0cdbff1d,hoerspiele.de:stub:e811eff4284e5917250ec113e953de0e77b076a9a1481533f76a37e02f8565ef,accept,,,
9bfa88a1d1c5dd3ea3b443f0370d0100,hoerspiele.de:stub:c8712b174acf9af180711aa3703da29c4819298c5232bf22984d511ea320385b,accept,,,
68b19f24c7132be2dd6863e90f53f043,hoerspiele.de:stub:c8712b174acf9af180711aa3703da29c4819298c5232bf22984d511ea320385b,accept,,,
a75a71b07429d7ee0ab0e81d812b68b5,hoerspiele.de:stub:c8712b174acf9af180711aa3703da29c4819298c5232bf22984d511ea320385b,accept,,,
08e0a4536526b8c898595042b1863500,hoerspiele.de:stub:3e88899a23bfa63380388ea263c57c84f8e1e860443873d94959d16a21345772,accept,,,
754671d0b366e3e50ecfff411b2edab8,hoerspiele.de:stub:3e88899a23bfa63380388ea263c57c84f8e1e860443873d94959d16a21345772,accept,,,
1c6232b11f69868dbe2ed07dc0050db1,hoerspiele.de:stub:3e88899a23bfa63380388ea263c57c84f8e1e860443873d94959d16a21345772,accept,,,
47fd15c99885e20228729f5481d70170,hoerspiele.de:stub:e97dfad5a128a2399bc1b750de142e0da92b48ac7d0c88a68719da9f9d503a7f,accept,,,
f942a70a0786b14952f73d9ebd314401,hoerspiele.de:stub:e97dfad5a128a2399bc1b750de142e0da92b48ac7d0c88a68719da9f9d503a7f,accept,,,
65ccf20a6d5e26b52216bff9f8b5f584,hoerspiele.de:stub:e97dfad5a128a2399bc1b750de142e0da92b48ac7d0c88a68719da9f9d503a7f,accept,,,
b9eddd1500c518511736c916741e1a5e,hoerspiele.de:stub:b6fac9bd890de6fb378bac60ff2ff848f7631656f4f73425a3e1d1f327abcaf5,accept,,,
bb5af1e164942679a61b4490958386a9,hoerspiele.de:stub:b6fac9bd890de6fb378bac60ff2ff848f7631656f4f73425a3e1d1f327abcaf5,accept,,,
809bc3143936e990f6e1c0b82224927e,hoerspiele.de:stub:b6fac9bd890de6fb378bac60ff2ff848f7631656f4f73425a3e1d1f327abcaf5,accept,,,
90ff5119b67f184629f19d21e2fc2b17,hoerspiele.de:stub:e92a0cdeb30c61982f76bc435c78bc56e597c432c4e2bafce6c558709a49f546,accept,,,
a7477080769eafb63a02a264c5f779c4,hoerspiele.de:stub:e92a0cdeb30c61982f76bc435c78bc56e597c432c4e2bafce6c558709a49f546,accept,,,
ac862e912c32fc13758d73c9f0c250c7,hoerspiele.de:stub:e92a0cdeb30c61982f76bc435c78bc56e597c432c4e2bafce6c558709a49f546,accept,,,
a30e6419016b21fe6e6cbbbbabf9ef08,hoerspiele.de:stub:baeee3b7cc881194b5980515913a867f05c7a0d815dd36ad389392fe20cd9494,accept,,,
6b54a3dd3b8b69a580b2ef935bd13ba1,hoerspiele.de:stub:baeee3b7cc881194b5980515913a867f05c7a0d815dd36ad389392fe20cd9494,accept,,,
9ad9ce3ed7e4e58c1052a4bcf6318ead,hoerspiele.de:stub:baeee3b7cc881194b5980515913a867f05c7a0d815dd36ad389392fe20cd9494,accept,,,
f1a2aa23e594af178ed117d96589cdfe,hoerspiele.de:stub:c80429e0dd6be44f1a41917cb43a52f7df071f3446ffdbdbad62f7825155b789,accept,,,
025d01ec03ebb9dbc75da7db819fc003,hoerspiele.de:stub:c80429e0dd6be44f1a41917cb43a52f7df071f3446ffdbdbad62f7825155b789,accept,,,
83c6ec1d3d884a2a6ba999cb3cdc0975,hoerspiele.de:stub:c80429e0dd6be44f1a41917cb43a52f7df071f3446ffdbdbad62f7825155b789,accept,,,
70abde1898aa1362f967884619c33bcb,hoerspiele.de:stub:6eb92ef61e5ce8bfff59f5d4fa8694a4a3f25fe3171e73556c709a03172f874d,accept,,,
cd28bcff389e2c5c0127a24e3fdaa142,hoerspiele.de:stub:6eb92ef61e5ce8bfff59f5d4fa8694a4a3f25fe3171e73556c709a03172f874d,accept,,,
14d3c6ed6325a556ea0f8482af0d6e7e,hoerspiele.de:stub:6eb92ef61e5ce8bfff59f5d4fa8694a4a3f25fe3171e73556c709a03172f874d,accept,,,
4ca244ec20cfd693741a3bbe10cdf9e9,hoerspiele.de:stub:9ad5c18e4318debb9e9c2dbd92475af39dcf9a15748b7536b6ab303577701a52,accept,,,
ad793512ea04eedabdd5acdfcc15e502,hoerspiele.de:stub:9ad5c18e4318debb9e9c2dbd92475af39dcf9a15748b7536b6ab303577701a52,accept,,,
de1d581291ff67e03430534a8eb1b5b1,hoerspiele.de:stub:9ad5c18e4318debb9e9c2dbd92475af39dcf9a15748b7536b6ab303577701a52,accept,,,
b0a929a78c6859952006b6a7869eaae2,hoerspiele.de:stub:f32a193f238f8c89f602d0dc47ab700e9048873dae2599ad547ca1bba0e2d3c4,accept,,,
d903acac5959feeefb1ac8b6081643b0,hoerspiele.de:stub:f32a193f238f8c89f602d0dc47ab700e9048873dae2599ad547ca1bba0e2d3c4,accept,,,
f046da9cef532488226b81034ba00bfe,hoerspiele.de:stub:f32a193f238f8c89f602d0dc47ab700e9048873dae2599ad547ca1bba0e2d3c4,accept,,,
e490ebed3c7277fc20c1581154e8dd15,hoerspiele.de:stub:757e5310d77ed96bf9322b66b5f65ba076c44e07e303bdc067e49fa7b5889e1e,accept,,,
ac3c0572bed83fba8ddddcdd8b01ab82,hoerspiele.de:stub:757e5310d77ed96bf9322b66b5f65ba076c44e07e303bdc067e49fa7b5889e1e,accept,,,
12bba2d7b81e6f2fde5ea64fc8a6e876,hoerspiele.de:stub:757e5310d77ed96bf9322b66b5f65ba076c44e07e303bdc067e49fa7b5889e1e,accept,,,
494d0900ceb4aa9d892bdc861cfa3a86,hoerspiele.de:stub:99fdaa4e50223d3dca5aadb885da11bf6cdbd70cd1feb4c77a54a61e56587beb,accept,,,
9cfa71d9fcc8ea74999eec0ac13773a0,hoerspiele.de:stub:99fdaa4e50223d3dca5aadb885da11bf6cdbd70cd1feb4c77a54a61e56587beb,accept,,,
6a543d286d89901cd8c87fea41454d52,hoerspiele.de:stub:99fdaa4e50223d3dca5aadb885da11bf6cdbd70cd1feb4c77a54a61e56587beb,accept,,,
8cb93e87c3338f8bec84d6fff88d584d,hoerspiele.de:stub:1e2143c431bc73c94ee3e69cd7824344d80b2ed348b572707bbfc293681bf389,accept,,,
ab3f1a83fb4d8feffd08cc5d1f217e41,hoerspiele.de:stub:1e2143c431bc73c94ee3e69cd7824344d80b2ed348b572707bbfc293681bf389,accept,,,
5390ae48091111da494e9ccf239f15ab,hoerspiele.de:stub:1e2143c431bc73c94ee3e69cd7824344d80b2ed348b572707bbfc293681bf389,accept,,,
5f6b275fa69dbed132e959501355e011,hoerspiele.de:stub:25abc04e85bf6892a436e307069d24b5e22b8a6def1e8f333ea98cefd947463a,accept,,,
315c10ad1559a62d597ead08529236ed,hoerspiele.de:stub:25abc04e85bf6892a436e307069d24b5e22b8a6def1e8f333ea98cefd947463a,accept,,,
3784c4fcde7f7434e6a87a35cea76736,hoerspiele.de:stub:25abc04e85bf6892a436e307069d24b5e22b8a6def1e8f333ea98cefd947463a,accept,,,
f2ccea43119b6962712927ffd26c6891,hoerspiele.de:stub:923c9e9899301f4f625f23f9638c7a259a77b96382c481ae0a879346e6666ee3,accept,,,
f73dc9c3e4a2a44984ea3d7069affe0c,hoerspiele.de:stub:923c9e9899301f4f625f23f9638c7a259a77b96382c481ae0a879346e6666ee3,accept,,,
1dae0b8dc8310fcf4a1801b4bd6bf15f,hoerspiele.de:stub:923c9e9899301f4f625f23f9638c7a259a77b96382c481ae0a879346e6666ee3,accept,,,
a8beabeadab30ccabaa9f72ad8834270,hoerspiele.de:stub:37e1a59bb80ea9d18d45becc523776e519e28c52dabb36a24f1ca6b6dc9b4347,accept,,,
d517cfc8832a3dc35597d655bca9a9e9,hoerspiele.de:stub:37e1a59bb80ea9d18d45becc523776e519e28c52dabb36a24f1ca6b6dc9b4347,accept,,,
19d9218941bb8cadc37a8507c1c7b6ce,hoerspiele.de:stub:37e1a59bb80ea9d18d45becc523776e519e28c52dabb36a24f1ca6b6dc9b4347,accept,,,
c7a2b8634427158fa25c445b142e3cf1,hoerspiele.de:stub:9599427ae5beb8098a086be857d8273dd296c64b0d73115c6fb8f03804a026bb,accept,,,
f0798f21a692ba39ae079d637e55c793,hoerspiele.de:stub:9599427ae5beb8098a086be857d8273dd296c64b0d73115c6fb8f03804a026bb,accept,,,
f76c5f53984d830834778b52c5a75191,hoerspiele.de:stub:9599427ae5beb8098a086be857d8273dd296c64b0d73115c6fb8f03804a026bb,accept,,,
a8996dbbf6a89ccf3fa6723b3a03e708,hoerspiele.de:stub:7f0c6e65b513238dfbd0ccb10068c0c4a26f995d97b246e6b1e12462f21504a3,accept,,,
